Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ambala Cantt.,6/2/2024,9,Other,1000,1500,1200
Ambala Cantt.,6/7/2024,1.5,Other,400,680,500
Ambala Cantt.,6/8/2024,12,Other,400,700,600
Ambala Cantt.,6/14/2024,8.5,Other,500,800,600
Ambala Cantt.,6/19/2024,8.5,Other,1200,2000,1500
Ambala Cantt.,6/20/2024,9.9,Other,1200,2000,1500
Ambala Cantt.,6/21/2024,11,Other,1200,2000,1500
Ambala Cantt.,6/24/2024,9.8,Other,1000,1500,1200
Ambala Cantt.,6/26/2024,8.8,Other,1200,2000,1500
Ambala Cantt.,6/27/2024,9,Other,1200,2000,1500
Ballabhgarh,6/2/2024,4.5,Other,500,800,700
Ballabhgarh,6/5/2024,5,Other,700,1000,1000
Ballabhgarh,6/6/2024,5,Other,1000,1200,1100
Ballabhgarh,6/7/2024,6.5,Other,800,1000,900
Ballabhgarh,6/8/2024,4.5,Other,1000,1500,1200
Ballabhgarh,6/10/2024,4,Other,800,1200,1000
Ballabhgarh,6/11/2024,8,Other,1200,1400,1300
Ballabhgarh,6/13/2024,8.7,Other,1000,1200,1000
Ballabhgarh,6/14/2024,5.6,Other,1500,1800,1700
Ballabhgarh,6/15/2024,6.4,Other,1200,1500,1300
Ballabhgarh,6/17/2024,4.5,Other,1000,1500,1200
Ballabhgarh,6/20/2024,5.5,Other,2000,2500,2200
Ballabhgarh,6/21/2024,5.2,Other,1800,2500,2000
Ballabhgarh,6/22/2024,6,Other,2500,3200,3000
Ballabhgarh,6/23/2024,7.7,Other,1000,2700,1500
Ballabhgarh,6/24/2024,9.5,Other,1500,2500,1800
Ballabhgarh,6/25/2024,7.2,Other,1500,2000,1800
Ballabhgarh,6/27/2024,3.7,Other,1000,2500,2000
Ballabhgarh,6/28/2024,4,Other,2000,2500,2200
Ballabhgarh,6/29/2024,4.2,Other,1000,2200,1500
Ballabhgarh,6/30/2024,7,Other,1000,3000,2000
Barara,6/1/2024,0.6,Other,1000,1500,1500
Barara,6/3/2024,0.75,Other,1000,1500,1000
Barara,6/4/2024,1,Other,1000,1100,1000
Barara,6/5/2024,1,Other,1000,1500,1500
Barara,6/6/2024,0.9,Other,1000,1200,1000
Barara,6/8/2024,1.05,Other,900,1200,1200
Barara,6/10/2024,1.1,Other,1200,1500,1200
Barara,6/11/2024,1.1,Other,1200,1400,1200
Barara,6/12/2024,1.2,Other,1000,1500,1000
Barara,6/13/2024,0.8,Other,1000,1200,1000
Barara,6/14/2024,0.8,Other,1200,1500,1200
Barara,6/15/2024,0.6,Other,1200,1800,1800
Barara,6/17/2024,0.9,Other,1500,1800,1500
Barara,6/18/2024,0.64,Other,1200,1500,1500
Barara,6/19/2024,1,Other,1500,2000,1500
Barara,6/20/2024,0.7,Other,1500,1800,1500
Barara,6/21/2024,0.6,Other,1500,2000,1500
Barara,6/22/2024,1.3,Other,1500,1800,1500
Barara,6/24/2024,1,Other,1800,2000,1800
Barara,6/25/2024,0.86,Other,1400,1800,1400
Barara,6/26/2024,0.8,Other,1500,2000,1500
Barara,6/27/2024,1,Other,1500,2000,1500
Barara,6/28/2024,0.75,Other,1200,1500,1200
Barara,6/29/2024,0.6,Other,1000,1500,1000
Barwala,6/1/2024,19,Other,600,1000,800
Barwala,6/2/2024,18,Other,600,1000,800
Barwala,6/3/2024,16,Other,600,1000,800
Barwala,6/4/2024,15,Other,600,1000,800
Barwala,6/5/2024,12,Other,600,1000,800
Barwala,6/6/2024,10,Other,600,1000,800
Barwala,6/7/2024,10,Other,700,1100,900
Barwala,6/8/2024,8,Other,800,1200,1000
Barwala,6/9/2024,8,Other,800,1200,1000
Barwala,6/10/2024,7,Other,800,1200,1000
Barwala,6/11/2024,18.5,Other,800,1000,900
Barwala,6/12/2024,14,Other,800,1200,1000
Barwala,6/13/2024,14,Other,800,1200,1000
Barwala,6/14/2024,12,Other,800,1200,1000
Barwala,6/15/2024,10,Other,800,1200,1000
Barwala,6/17/2024,20,Other,1000,1200,1100
Barwala,6/18/2024,22,Other,1000,1200,1100
Barwala,6/19/2024,21,Other,1000,1200,1100
Barwala,6/20/2024,21,Other,1000,1500,1250
Barwala,6/21/2024,22,Other,1000,1500,1250
Barwala,6/22/2024,23,Other,1000,1500,1250
Barwala,6/23/2024,16,Other,1500,1500,1500
Barwala,6/24/2024,17.2,Other,1500,1500,1500
Barwala,6/25/2024,18,Other,1500,1500,1500
Barwala,6/26/2024,19,Other,1400,1800,1600
Barwala,6/27/2024,20,Other,1500,2000,1750
Barwala,6/28/2024,18,Other,1500,2000,1750
Barwala,6/29/2024,15,Other,1500,2000,1750
Barwala,6/30/2024,15,Other,1500,2000,1750
Barwala(Hisar),6/1/2024,3.5,Other,800,1000,900
Barwala(Hisar),6/2/2024,4,Other,700,1000,900
Barwala(Hisar),6/3/2024,3.8,Other,900,1000,1000
Barwala(Hisar),6/4/2024,3,Other,700,1000,900
Barwala(Hisar),6/5/2024,2.9,Other,1000,1000,1000
Barwala(Hisar),6/6/2024,3.6,Other,900,1000,1000
Barwala(Hisar),6/7/2024,1.3,Other,800,1000,900
Barwala(Hisar),6/8/2024,2.5,Other,800,900,900
Barwala(Hisar),6/9/2024,3.3,Other,800,1000,900
Barwala(Hisar),6/10/2024,2.5,Other,800,1000,900
Barwala(Hisar),6/12/2024,3.9,Other,1000,1000,1000
Barwala(Hisar),6/13/2024,1.4,Other,900,1000,1000
Barwala(Hisar),6/14/2024,2.7,Other,900,1000,1000
Barwala(Hisar),6/15/2024,2.5,Other,1000,1000,1000
Barwala(Hisar),6/16/2024,2.5,Other,1000,1000,1000
Barwala(Hisar),6/17/2024,2.6,Other,1000,1000,1000
Barwala(Hisar),6/18/2024,5.5,Other,700,1200,1000
Barwala(Hisar),6/19/2024,1,Other,1000,1400,1200
Barwala(Hisar),6/20/2024,2.6,Other,1500,2000,1800
Barwala(Hisar),6/21/2024,2.2,Other,1800,2000,1900
Barwala(Hisar),6/22/2024,2.5,Other,2000,2500,2200
Barwala(Hisar),6/23/2024,3.4,Other,1500,1600,1600
Barwala(Hisar),6/24/2024,2.5,Other,1500,1600,1600
Barwala(Hisar),6/25/2024,1.8,Other,1600,2000,1700
Barwala(Hisar),6/26/2024,3.7,Other,1400,1500,1500
Barwala(Hisar),6/27/2024,2.9,Other,1600,2000,1700
Barwala(Hisar),6/28/2024,1.5,Other,1500,1500,1500
Barwala(Hisar),6/29/2024,1.4,Other,1500,1600,1600
Bhiwani,6/3/2024,1.5,Tomato,1540,1900,1700
Bhiwani,6/4/2024,1.2,Tomato,1705,2000,1850
Ch. Dadri,6/1/2024,5,Other,250,1000,625
Ch. Dadri,6/2/2024,4.6,Other,300,1200,750
Ch. Dadri,6/3/2024,3.4,Other,500,1200,850
Ch. Dadri,6/4/2024,4.7,Other,500,1200,850
Ch. Dadri,6/5/2024,5.2,Other,500,1200,850
Ch. Dadri,6/6/2024,3.8,Other,250,1200,725
Ch. Dadri,6/7/2024,2.9,Other,250,1400,825
Ch. Dadri,6/8/2024,2.5,Other,500,2500,1500
Ch. Dadri,6/10/2024,3.6,Other,600,1200,900
Ch. Dadri,6/11/2024,4.2,Other,600,1200,900
Ch. Dadri,6/14/2024,1,Other,1000,1400,1200
Ch. Dadri,6/15/2024,3.7,Other,1000,2000,1500
Ch. Dadri,6/16/2024,7.6,Other,800,3000,1900
Ch. Dadri,6/18/2024,2.9,Other,900,2200,1550
Ch. Dadri,6/20/2024,5.7,Other,1200,2500,1850
Ch. Dadri,6/21/2024,4,Other,2000,3200,2600
Ch. Dadri,6/22/2024,4.7,Other,2000,3200,2600
Ch. Dadri,6/23/2024,5.6,Other,1200,2400,1800
Ch. Dadri,6/24/2024,8,Other,900,3200,2050
Ch. Dadri,6/26/2024,3.2,Other,1300,3000,2150
Ch. Dadri,6/27/2024,5.1,Other,800,2500,1650
Ch. Dadri,6/28/2024,4.3,Other,1500,2700,2100
Ch. Dadri,6/29/2024,2.2,Other,1000,2000,1500
Ch. Dadri,6/30/2024,2.7,Other,500,3600,2050
Chhachrauli,6/4/2024,0.4,Tomato,1000,1200,1000
Chhachrauli,6/5/2024,0.3,Tomato,800,800,800
Chhachrauli,6/6/2024,0.6,Tomato,800,1800,800
Chhachrauli,6/10/2024,0.6,Tomato,500,1200,500
Chhachrauli,6/11/2024,0.4,Tomato,1000,1200,1000
Chhachrauli,6/12/2024,0.6,Tomato,500,1800,1000
Chhachrauli,6/13/2024,0.7,Tomato,500,1000,500
Chhachrauli,6/17/2024,0.8,Tomato,500,1200,600
Chhachrauli,6/18/2024,0.9,Tomato,500,1200,500
Chhachrauli,6/19/2024,0.78,Tomato,500,500,500
Chhachrauli,6/20/2024,0.82,Tomato,600,1000,600
Chhachrauli,6/21/2024,0.54,Tomato,600,2500,700
Chhachrauli,6/22/2024,0.65,Tomato,600,2000,600
Chhachrauli,6/24/2024,0.54,Tomato,600,2500,700
Chhachrauli,6/25/2024,0.5,Tomato,600,2000,1000
Chhachrauli,6/26/2024,0.93,Tomato,500,1200,500
Chhachrauli,6/27/2024,0.13,Tomato,1500,3000,1500
Chhachrauli,6/29/2024,0.2,Tomato,1200,2800,1200
Dhand,6/1/2024,0.5,Deshi,600,1000,800
Dhand,6/2/2024,0.4,Deshi,600,1000,680
Dhand,6/3/2024,0.3,Deshi,800,1000,950
Dhand,6/4/2024,0.7,Deshi,700,800,780
Dhand,6/5/2024,0.3,Deshi,800,1000,950
Dhand,6/7/2024,0.3,Deshi,900,1000,980
Dhand,6/8/2024,0.4,Deshi,800,1000,950
Dhand,6/9/2024,0.1,Deshi,800,1000,950
Dhand,6/10/2024,0.2,Deshi,900,1000,980
Dhand,6/11/2024,0.3,Deshi,900,1000,980
Dhand,6/12/2024,0.2,Deshi,900,1000,980
Dhand,6/13/2024,0.3,Deshi,900,1000,980
Dhand,6/14/2024,0.2,Deshi,1200,1500,1400
Dhand,6/15/2024,0.3,Deshi,900,1000,980
Dhand,6/17/2024,0.3,Deshi,1200,1500,1400
Dhand,6/18/2024,0.4,Deshi,900,1000,980
Dhand,6/19/2024,0.4,Deshi,1200,1600,1500
Dhand,6/20/2024,0.3,Deshi,950,1000,990
Dhand,6/21/2024,0.3,Deshi,2000,2200,2180
Dhand,6/22/2024,0.2,Deshi,900,1000,980
Dhand,6/24/2024,0.4,Deshi,1000,2000,1800
Dhand,6/25/2024,0.2,Deshi,900,1000,980
Dhand,6/26/2024,0.2,Deshi,1500,1800,1700
Dhand,6/27/2024,0.2,Deshi,1500,1800,1750
Dhand,6/28/2024,0.3,Deshi,1500,2000,1900
Dhand,6/29/2024,0.4,Deshi,1500,1800,1700
Farukh Nagar,6/1/2024,3.3,Other,1000,1500,1000
Farukh Nagar,6/2/2024,1.8,Other,1000,1500,1000
Farukh Nagar,6/3/2024,1.5,Other,1000,1500,1000
Farukh Nagar,6/4/2024,4.5,Other,1000,1500,1000
Farukh Nagar,6/5/2024,3.6,Other,1000,1500,1000
Farukh Nagar,6/6/2024,5.3,Other,1000,1500,1000
Farukh Nagar,6/7/2024,4.6,Other,1000,1200,1000
Farukh Nagar,6/8/2024,3.6,Other,1000,1300,1000
Farukh Nagar,6/9/2024,3.5,Other,1000,1200,1000
Farukh Nagar,6/10/2024,3.2,Other,1000,1500,1000
Farukh Nagar,6/11/2024,1.5,Other,2000,2800,2000
Farukh Nagar,6/12/2024,3.2,Other,1000,1500,1000
Farukh Nagar,6/17/2024,3.4,Other,1000,1500,1000
Farukh Nagar,6/18/2024,3.3,Other,1000,1700,1000
Farukh Nagar,6/19/2024,3.3,Other,1000,1600,1000
Farukh Nagar,6/20/2024,3.2,Other,1000,1500,1000
Farukh Nagar,6/21/2024,2.5,Other,1000,1500,1000
Farukh Nagar,6/22/2024,2.3,Other,1000,1200,1000
Farukh Nagar,6/23/2024,1.9,Other,1200,1800,1200
Farukh Nagar,6/24/2024,1.8,Other,1500,2000,1500
Farukh Nagar,6/28/2024,1.8,Other,1000,1500,1000
Farukh Nagar,6/29/2024,2.4,Other,1000,1500,1000
Farukh Nagar,6/30/2024,1.1,Other,2000,2500,2000
Fatehabad,6/3/2024,7.9,Other,1500,2000,1800
Fatehabad,6/4/2024,2.9,Other,2000,2000,2000
Fatehabad,6/7/2024,4.9,Other,2000,2500,2200
Fatehabad,6/9/2024,4.5,Other,2000,3000,2500
Fatehabad,6/11/2024,4.6,Other,2300,3500,2500
FerozpurZirkha(Nagina),6/1/2024,2,Other,600,1000,800
FerozpurZirkha(Nagina),6/2/2024,2.4,Other,800,1200,1000
FerozpurZirkha(Nagina),6/3/2024,2,Other,800,1200,1000
FerozpurZirkha(Nagina),6/4/2024,2.5,Other,800,1200,1000
FerozpurZirkha(Nagina),6/5/2024,2.5,Other,800,1200,1000
FerozpurZirkha(Nagina),6/6/2024,2,Other,1000,1400,1200
FerozpurZirkha(Nagina),6/7/2024,1.5,Other,1000,1400,1200
FerozpurZirkha(Nagina),6/8/2024,2,Other,1000,1400,1200
FerozpurZirkha(Nagina),6/9/2024,1.8,Other,1000,1400,1200
FerozpurZirkha(Nagina),6/10/2024,2,Other,1000,1400,1200
FerozpurZirkha(Nagina),6/11/2024,2,Other,1000,1400,1200
FerozpurZirkha(Nagina),6/12/2024,1.5,Other,1000,1400,1200
FerozpurZirkha(Nagina),6/13/2024,1.5,Other,1000,1400,1200
FerozpurZirkha(Nagina),6/18/2024,2.5,Other,1000,1400,1200
FerozpurZirkha(Nagina),6/19/2024,2.5,Other,1000,1400,1200
FerozpurZirkha(Nagina),6/20/2024,1.5,Other,1200,1600,1400
FerozpurZirkha(Nagina),6/21/2024,2,Other,1200,1600,1400
FerozpurZirkha(Nagina),6/22/2024,2,Other,1400,1800,1600
FerozpurZirkha(Nagina),6/23/2024,2,Other,1800,2200,2000
FerozpurZirkha(Nagina),6/24/2024,2,Other,2000,2400,2200
FerozpurZirkha(Nagina),6/25/2024,2,Other,2000,2400,2200
FerozpurZirkha(Nagina),6/28/2024,2,Other,2000,2400,2200
FerozpurZirkha(Nagina),6/29/2024,2.5,Other,2000,2400,2200
Ganaur,6/1/2024,2.2,Tomato,1000,1200,1200
Ganaur,6/2/2024,1.6,Tomato,1000,1200,1200
Ganaur,6/3/2024,2.3,Tomato,1000,1200,1200
Ganaur,6/4/2024,2.2,Tomato,1000,1200,1000
Ganaur,6/5/2024,1.6,Tomato,1200,1300,1200
Ganaur,6/6/2024,1.6,Tomato,1200,1500,1400
Ganaur,6/7/2024,2.6,Tomato,1200,1400,1400
Ganaur,6/9/2024,1.9,Tomato,1200,1500,1400
Ganaur,6/10/2024,2.7,Tomato,1000,1200,1200
Ganaur,6/11/2024,2.7,Tomato,1500,1600,1500
Ganaur,6/12/2024,2.6,Tomato,1400,1500,1500
Ganaur,6/13/2024,2.7,Tomato,1400,1500,1400
Ganaur,6/14/2024,2.9,Tomato,1200,1500,1400
Ganaur,6/15/2024,2.65,Tomato,1500,1600,1500
Ganaur,6/16/2024,3.7,Tomato,1000,1500,1200
Ganaur,6/17/2024,1.5,Tomato,1500,2000,1800
Ganaur,6/18/2024,3,Tomato,1500,1600,1500
Ganaur,6/19/2024,3.4,Tomato,2000,2200,2200
Ganaur,6/20/2024,2.7,Tomato,2000,2200,2200
Ganaur,6/21/2024,2.5,Tomato,2000,2500,2200
Ganaur,6/22/2024,3.5,Tomato,2000,2500,2200
Ganaur,6/23/2024,3.1,Tomato,2000,2200,2200
Ganaur,6/24/2024,1,Tomato,2000,2500,2200
Ganaur,6/25/2024,3.25,Tomato,2000,2500,2200
Ganaur,6/26/2024,2.45,Tomato,2000,2500,2200
Ganaur,6/27/2024,3.45,Tomato,2000,2500,2200
Ganaur,6/28/2024,3.75,Tomato,2000,2500,2200
Ganaur,6/29/2024,3,Tomato,2500,2600,2500
Gharaunda,6/1/2024,1.9,Other,400,1000,1000
Gharaunda,6/3/2024,1.8,Other,400,1000,1000
Gharaunda,6/4/2024,1.9,Other,600,1000,1000
Gharaunda,6/5/2024,2.2,Other,500,1000,1000
Gharaunda,6/6/2024,1.1,Other,500,1000,1000
Gharaunda,6/7/2024,1.9,Other,600,1000,1000
Gharaunda,6/8/2024,1.7,Other,600,1000,1000
Gharaunda,6/10/2024,1.1,Other,600,1500,1500
Gharaunda,6/11/2024,1.5,Other,600,1200,1200
Gharaunda,6/12/2024,1.7,Other,600,1400,1400
Gharaunda,6/18/2024,1.1,Other,800,2000,2000
Gharaunda,6/19/2024,0.9,Other,1000,2000,2000
Gharaunda,6/21/2024,1.5,Other,1000,2000,2000
Gharaunda,6/22/2024,1.9,Other,1000,2000,2000
Gharaunda,6/24/2024,1.5,Other,1400,2000,2000
Gharaunda,6/25/2024,0.9,Other,1000,3000,3000
Gharaunda,6/26/2024,1.9,Other,600,2000,2000
Gharaunda,6/27/2024,0.8,Other,600,2000,2000
Gharaunda,6/28/2024,0.7,Other,2000,2500,2500
Gharaunda,6/29/2024,1,Other,2000,2500,2500
Gohana,6/1/2024,9.2,Tomato,800,1200,1000
Gohana,6/3/2024,0.5,Tomato,1200,1500,1400
Gohana,6/4/2024,5.6,Tomato,600,1000,800
Gohana,6/5/2024,5.5,Tomato,800,1000,900
Gohana,6/6/2024,6,Tomato,800,1000,900
Gohana,6/7/2024,8.1,Tomato,800,1000,900
Gohana,6/10/2024,8.2,Tomato,700,1000,900
Gohana,6/11/2024,7.5,Tomato,800,1000,900
Gohana,6/12/2024,7,Tomato,600,1200,800
Gohana,6/13/2024,6.8,Tomato,800,1500,1200
Gohana,6/14/2024,7.2,Tomato,800,1500,1200
Gohana,6/15/2024,4.7,Tomato,800,1500,1200
Gohana,6/16/2024,7.4,Tomato,800,1600,1200
Gohana,6/18/2024,9.8,Tomato,1200,2000,1500
Gohana,6/19/2024,4.3,Tomato,1500,2200,1800
Gohana,6/20/2024,8.4,Tomato,1500,2200,1800
Gohana,6/21/2024,7.6,Tomato,1600,2500,2000
Gohana,6/22/2024,8.9,Tomato,2000,2500,2400
Gohana,6/26/2024,7.9,Tomato,2000,2500,2200
Gohana,6/27/2024,6,Tomato,1800,2500,2200
Gohana,6/28/2024,3.7,Tomato,1600,2500,2000
Gurgaon,6/1/2024,42.5,Other,1000,1200,1100
Gurgaon,6/2/2024,45.5,Other,1000,1200,1100
Gurgaon,6/3/2024,36.7,Other,700,900,800
Gurgaon,6/4/2024,34.5,Other,700,900,800
Gurgaon,6/5/2024,42.5,Other,600,1000,800
Gurgaon,6/6/2024,35.2,Other,1000,1200,1100
Gurgaon,6/7/2024,25.8,Other,800,1000,900
Gurgaon,6/8/2024,45.4,Other,700,900,800
Gurgaon,6/9/2024,52.5,Other,1000,1200,1100
Gurgaon,6/10/2024,41.7,Other,700,900,800
Gurgaon,6/11/2024,48.5,Other,600,1000,800
Gurgaon,6/12/2024,42.6,Other,600,1000,800
Gurgaon,6/13/2024,54.5,Other,600,1000,800
Gurgaon,6/14/2024,52.5,Other,600,1000,800
Gurgaon,6/15/2024,7.7,Other,800,1000,900
Gurgaon,6/16/2024,47.5,Other,600,1000,800
Gurgaon,6/17/2024,52.5,Other,600,1000,800
Gurgaon,6/18/2024,42.3,Other,600,800,700
Gurgaon,6/19/2024,51.4,Other,600,1000,800
Gurgaon,6/20/2024,34.5,Other,800,1200,1000
Gurgaon,6/21/2024,54.7,Other,800,1200,1000
Gurgaon,6/22/2024,39.8,Other,1000,1400,1200
Gurgaon,6/23/2024,46.2,Other,1000,1200,1100
Gurgaon,6/24/2024,45.5,Other,800,1000,900
Gurgaon,6/25/2024,42.5,Other,1000,1400,1200
Gurgaon,6/26/2024,56.5,Other,1000,1200,1100
Gurgaon,6/27/2024,52.5,Other,800,1200,1000
Gurgaon,6/28/2024,54.5,Other,1000,1400,1200
Gurgaon,6/29/2024,58.8,Other,1000,1200,1100
Hansi,6/1/2024,13.4,Other,400,500,400
Hansi,6/2/2024,12.3,Other,500,600,500
Hansi,6/3/2024,12.4,Other,500,800,600
Hansi,6/4/2024,13.8,Other,500,800,600
Hansi,6/5/2024,13.4,Other,500,800,600
Hansi,6/6/2024,6.8,Other,500,800,600
Hansi,6/7/2024,9.8,Other,500,800,600
Hansi,6/8/2024,11.7,Other,600,800,700
Hansi,6/9/2024,10.8,Other,600,800,700
Hansi,6/10/2024,8,Other,600,800,700
Hansi,6/11/2024,11.3,Other,600,800,700
Hansi,6/12/2024,9.8,Other,600,1000,800
Hansi,6/13/2024,15.3,Other,800,1400,1000
Hansi,6/14/2024,14.9,Other,1000,1400,1200
Hansi,6/15/2024,12.9,Other,1000,1400,1200
Hansi,6/16/2024,10.2,Other,1200,1500,1400
Hansi,6/17/2024,11.2,Other,1200,1500,1400
Hansi,6/18/2024,12.5,Other,1500,2000,1800
Hansi,6/19/2024,14.5,Other,1800,2000,1900
Hansi,6/20/2024,9.6,Other,2000,2000,2000
Hansi,6/21/2024,10.5,Other,2000,2000,2000
Hansi,6/22/2024,18.3,Other,2000,2300,2000
Hansi,6/23/2024,12.6,Other,2000,2300,2000
Hansi,6/24/2024,17.1,Other,2000,2500,2300
Hansi,6/25/2024,13.5,Other,2000,2500,2300
Hansi,6/26/2024,9.1,Other,2000,2500,2300
Hansi,6/27/2024,12.3,Other,2000,2500,2300
Hansi,6/28/2024,12.3,Other,2000,2500,2300
Hansi,6/30/2024,7.2,Other,2000,2500,2300
Hissar,6/1/2024,21.2,Other,600,800,800
Hissar,6/2/2024,19.6,Other,600,800,800
Hissar,6/3/2024,17.3,Other,500,800,800
Hissar,6/4/2024,17.8,Other,500,800,800
Hissar,6/5/2024,15.6,Other,500,800,700
Hissar,6/6/2024,16.9,Other,500,800,800
Hissar,6/7/2024,14.4,Other,500,800,800
Hissar,6/8/2024,20.7,Other,500,700,700
Hissar,6/9/2024,17.9,Other,600,800,800
Hissar,6/10/2024,20.4,Other,500,800,800
Hissar,6/11/2024,16.8,Other,500,800,800
Hissar,6/12/2024,15.9,Other,500,800,800
Hissar,6/13/2024,16.5,Other,500,600,600
Hissar,6/14/2024,20.6,Other,500,700,700
Hissar,6/15/2024,17.6,Other,500,700,700
Hissar,6/17/2024,16.8,Other,500,800,800
Hissar,6/24/2024,21.5,Other,1500,2000,1800
Hissar,6/25/2024,27.2,Other,1500,2000,1800
Hissar,6/26/2024,19,Other,1500,2100,1900
Hissar,6/28/2024,14.2,Other,1600,2000,1800
Hodal,6/4/2024,2.1,Deshi,800,1000,900
Hodal,6/6/2024,3.7,Hybrid,800,1000,900
Hodal,6/7/2024,1.3,Hybrid,800,1000,900
Hodal,6/12/2024,1.8,Hybrid,1500,1800,1600
Hodal,6/14/2024,2,Hybrid,1200,1400,1300
Hodal,6/15/2024,1.1,Hybrid,1400,2000,1700
Hodal,6/18/2024,1.4,Deshi,2000,3000,2500
Hodal,6/19/2024,1.1,Hybrid,2000,2700,2300
Hodal,6/21/2024,3.1,Hybrid,2000,2200,2100
Hodal,6/24/2024,0.8,Hybrid,1800,2000,1900
Hodal,6/25/2024,1.1,Hybrid,1400,2000,1700
Hodal,6/27/2024,0.5,Hybrid,1200,1400,1300
Hodal,6/28/2024,0.9,Hybrid,1200,2000,1500
Hodal,6/29/2024,0.8,Hybrid,1800,2000,1900
Indri,6/19/2024,1.9,Other,400,1000,500
Indri,6/20/2024,1.2,Other,400,1000,500
Indri,6/21/2024,0.8,Other,400,1000,600
Indri,6/24/2024,2.1,Other,500,1000,600
Indri,6/25/2024,1.6,Other,500,1000,700
Indri,6/26/2024,1.2,Other,500,1200,800
Indri,6/27/2024,1.4,Other,500,1000,800
Indri,6/28/2024,1.5,Other,500,1000,900
Indri,6/29/2024,1.6,Other,800,1000,900
Jagadhri,6/1/2024,2.6,Other,500,1000,750
Jagadhri,6/3/2024,2.28,Other,400,800,600
Jagadhri,6/4/2024,3.4,Other,300,700,500
Jagadhri,6/5/2024,2.9,Other,250,700,450
Jagadhri,6/6/2024,2.5,Other,300,700,500
Jagadhri,6/7/2024,3,Other,300,600,450
Jagadhri,6/8/2024,1.5,Other,250,600,400
Jagadhri,6/10/2024,1.8,Other,500,1000,750
Jagadhri,6/11/2024,2.05,Other,500,1000,750
Jagadhri,6/12/2024,1.69,Other,500,1000,750
Jagadhri,6/13/2024,2.01,Other,500,900,700
Jagadhri,6/14/2024,2.9,Other,400,800,600
Jagadhri,6/15/2024,2.7,Other,500,1000,750
Jagadhri,6/17/2024,1.94,Other,700,1100,900
Jagadhri,6/18/2024,1.56,Other,900,1500,1200
Jagadhri,6/19/2024,2,Other,1000,1500,1250
Jagadhri,6/20/2024,1.5,Other,900,1200,1050
Jagadhri,6/21/2024,1.6,Other,900,1500,1200
Jagadhri,6/22/2024,2.6,Other,1000,1500,1250
Jagadhri,6/24/2024,2.74,Other,1000,1500,1250
Jagadhri,6/25/2024,4.1,Other,800,1500,1200
Jagadhri,6/26/2024,2.4,Other,600,1500,1050
Jagadhri,6/28/2024,2.2,Other,1000,1800,1400
Jagadhri,6/29/2024,4,Other,1000,2000,1500
Jakhal,6/1/2024,0.2,Other,600,600,600
Jakhal,6/2/2024,0.2,Other,600,600,600
Jakhal,6/7/2024,0.4,Other,500,500,500
Jakhal,6/8/2024,0.1,Other,700,700,700
Jakhal,6/9/2024,0.2,Other,500,500,500
Jakhal,6/10/2024,0.4,Other,1000,1100,1100
Jakhal,6/11/2024,0.3,Other,700,700,700
Jakhal,6/12/2024,0.3,Other,500,500,500
Jakhal,6/13/2024,0.1,Other,500,500,500
Jakhal,6/14/2024,0.3,Other,700,700,700
Jakhal,6/15/2024,0.2,Other,500,500,500
Jakhal,6/17/2024,0.2,Other,700,700,700
Jakhal,6/19/2024,0.4,Other,700,800,800
Jakhal,6/20/2024,0.2,Other,1200,1200,1200
Jakhal,6/23/2024,0.2,Other,1000,1000,1000
Jakhal,6/24/2024,0.3,Other,1800,2100,2100
Jakhal,6/25/2024,0.1,Other,1900,1900,1900
Jakhal,6/26/2024,0.1,Other,2000,2000,2000
Jakhal,6/27/2024,0.3,Other,1500,1800,1800
Jakhal,6/28/2024,0.1,Other,1500,1500,1500
Jhajjar,6/1/2024,5.7,Other,900,1100,1000
Jhajjar,6/2/2024,5.8,Other,1000,1200,1100
Jhajjar,6/3/2024,4.7,Other,1100,1300,1200
Jhajjar,6/4/2024,6.2,Other,1700,1900,1800
Jhajjar,6/5/2024,5.7,Other,900,1100,1000
Jhajjar,6/6/2024,6.5,Other,900,1100,1000
Jhajjar,6/7/2024,5.5,Other,1100,1300,1200
Jhajjar,6/8/2024,6.5,Other,1400,1600,1500
Jhajjar,6/9/2024,4.9,Other,1400,1600,1500
Jhajjar,6/10/2024,4.7,Other,1400,1600,1500
Jhajjar,6/13/2024,7.9,Other,1900,2100,2000
Jhajjar,6/14/2024,6.8,Other,1900,2100,2000
Jhajjar,6/15/2024,3.6,Other,1900,2100,2000
Jhajjar,6/16/2024,5.2,Other,1900,2100,2000
Jhajjar,6/17/2024,5.4,Other,1800,2100,2000
Jhajjar,6/18/2024,6,Other,2000,2500,2300
Jhajjar,6/19/2024,6,Other,1900,2100,2000
Jhajjar,6/20/2024,9.3,Other,2800,3200,3000
Jhajjar,6/21/2024,5.1,Other,3300,3800,3500
Jhajjar,6/22/2024,1.9,Other,3300,3700,3500
Jhajjar,6/23/2024,5.7,Other,3700,4400,4000
Jhajjar,6/25/2024,5.3,Other,2400,2600,2500
Jhajjar,6/26/2024,7.8,Other,2400,2600,2500
Jhajjar,6/27/2024,3.1,Other,2400,2600,2500
Jhajjar,6/28/2024,3.3,Other,2400,2600,2500
Jhajjar,6/30/2024,5.9,Other,3800,4300,4000
Jind,6/1/2024,8,Other,800,1000,950
